video_duration_sec,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count,text_length,verified_status_verified,author_ban_status_banned,author_ban_status_under review,colleague discovered,colleague learned,colleague read,discovered news,discussion board,friend learned,friend read,internet forum,learned media,media claim,news claim,point view,read media,social media,willing wager
9,43776.0,16002.0,144.0,182.0,2.0,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
24,8538.0,529.0,73.0,9.0,1.0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,3177.0,1373.0,234.0,19.0,4.0,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,145144.0,24675.0,2112.0,506.0,280.0,98,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
22,3057.0,121.0,14.0,2.0,0.0,123,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,546466.0,225129.0,22637.0,2555.0,1442.0,128,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
24,5552.0,848.0,158.0,19.0,6.0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,518369.0,89223.0,34978.0,1721.0,518.0,81,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
52,7571.0,2398.0,582.0,8.0,2.0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,322872.0,177448.0,16884.0,2552.0,505.0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1782.0,45.0,14.0,1.0,0.0,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53,7741.0,1518.0,514.0,27.0,8.0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3204.0,130.0,19.0,1.0,0.0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,741045.0,74518.0,8287.0,1740.0,471.0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,4341.0,1343.0,5.0,25.0,2.0,105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,48445.0,5054.0,1763.0,92.0,17.0,88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,7230.0,825.0,178.0,3.0,0.0,91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1624.0,408.0,141.0,2.0,0.0,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,7939.0,1944.0,675.0,3.0,0.0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,8332.0,3190.0,896.0,25.0,7.0,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,201515.0,65089.0,19475.0,325.0,59.0,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,629225.0,23301.0,5098.0,447.0,170.0,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11,9110.0,2943.0,541.0,8.0,1.0,57,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,328409.0,178027.0,70270.0,3970.0,1602.0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,396605.0,88603.0,25831.0,1701.0,300.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
47,1761.0,747.0,13.0,12.0,3.0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,8540.0,789.0,196.0,7.0,3.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,87.0,25.0,8.0,0.0,0.0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,973761.0,311645.0,65841.0,3329.0,541.0,112,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,236365.0,12213.0,3290.0,161.0,16.0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,237.0,16.0,5.0,0.0,0.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37,462731.0,166860.0,54928.0,1287.0,611.0,71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
46,593789.0,232388.0,85901.0,1068.0,367.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33,7522.0,151.0,15.0,2.0,1.0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,116201.0,2670.0,647.0,37.0,17.0,78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,708235.0,254726.0,74944.0,1896.0,937.0,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,563284.0,109189.0,34182.0,857.0,155.0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,576.0,37.0,1.0,1.0,0.0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,842234.0,138984.0,5207.0,2636.0,1186.0,89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
55,322.0,134.0,48.0,3.0,0.0,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,4163.0,1181.0,247.0,18.0,5.0,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,308572.0,196488.0,70408.0,3121.0,1495.0,100,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37,6327.0,734.0,257.0,3.0,0.0,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2263.0,913.0,93.0,20.0,7.0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,31.0,6.0,2.0,0.0,0.0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,7373.0,219.0,27.0,5.0,1.0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,4797.0,686.0,197.0,15.0,3.0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,7943.0,2010.0,126.0,47.0,1.0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,831.0,296.0,83.0,5.0,1.0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,548482.0,146292.0,54282.0,1737.0,945.0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,30292.0,8918.0,3311.0,191.0,9.0,124,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58,307235.0,134023.0,37188.0,1470.0,20.0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,846071.0,131504.0,650.0,2577.0,1372.0,91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,982945.0,313221.0,2157.0,7343.0,59.0,91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,300238.0,181626.0,11852.0,180.0,64.0,119,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,8893.0,2049.0,335.0,11.0,4.0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,8637.0,879.0,209.0,4.0,1.0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,7492.0,2926.0,763.0,43.0,9.0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,15066.0,131.0,40.0,1.0,1.0,75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12,845.0,335.0,61.0,3.0,1.0,130,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
56,6291.0,151.0,59.0,0.0,0.0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,238538.0,98583.0,37276.0,1450.0,620.0,132,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28,218954.0,65406.0,4544.0,859.0,554.0,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,175153.0,52248.0,17966.0,572.0,195.0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,255796.0,105234.0,25171.0,1192.0,468.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,338293.0,44921.0,13179.0,869.0,328.0,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
18,847.0,216.0,15.0,1.0,0.0,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,392440.0,190433.0,12547.0,2299.0,73.0,97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
57,87524.0,41149.0,5368.0,249.0,104.0,89,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
38,934594.0,261944.0,59367.0,4740.0,360.0,86,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33,975762.0,388823.0,61100.0,4097.0,2607.0,64,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
53,587390.0,255026.0,42198.0,2719.0,1054.0,132,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16,4924.0,1739.0,261.0,33.0,8.0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,495258.0,315708.0,77995.0,1923.0,204.0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,988644.0,389081.0,50450.0,1980.0,345.0,91,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
59,9707.0,920.0,246.0,2.0,1.0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,8363.0,1216.0,262.0,28.0,3.0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,9746.0,2984.0,626.0,57.0,17.0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1299.0,449.0,7.0,9.0,1.0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,838048.0,69503.0,10477.0,601.0,280.0,85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,485406.0,113043.0,22824.0,1090.0,556.0,111,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
17,668706.0,239561.0,92429.0,2919.0,753.0,71,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58,1012.0,288.0,63.0,1.0,0.0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,665799.0,173029.0,48228.0,806.0,80.0,87,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
52,880947.0,290261.0,49648.0,2920.0,964.0,88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17,4447.0,482.0,6.0,6.0,2.0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,292983.0,79182.0,1626.0,1514.0,198.0,118,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
5,8703.0,2721.0,794.0,18.0,6.0,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,608617.0,279679.0,97989.0,5132.0,2864.0,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,864444.0,500065.0,1395.0,6514.0,2581.0,112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8,6569.0,1254.0,209.0,7.0,1.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,522824.0,202391.0,3299.0,2286.0,281.0,93,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
19,839239.0,201773.0,14145.0,3073.0,1431.0,114,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
32,7786.0,528.0,72.0,5.0,0.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,8581.0,3688.0,80.0,55.0,22.0,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,7963.0,3373.0,1342.0,12.0,4.0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1944.0,581.0,88.0,1.0,0.0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,2396.0,936.0,326.0,16.0,4.0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,50322.0,9356.0,3438.0,222.0,17.0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,261474.0,132101.0,19285.0,2750.0,1080.0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,796201.0,42454.0,1578.0,226.0,80.0,117,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
27,817952.0,19182.0,4477.0,324.0,12.0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4051.0,1706.0,522.0,24.0,2.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,571140.0,179727.0,21569.0,1589.0,156.0,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,800732.0,477921.0,609.0,7329.0,3810.0,108,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,5952.0,2592.0,536.0,25.0,3.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,269.0,54.0,5.0,1.0,0.0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,808164.0,495753.0,95748.0,5830.0,672.0,82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
40,189583.0,120628.0,11430.0,2854.0,736.0,79,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
53,867175.0,539544.0,18257.0,6892.0,958.0,101,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53,269528.0,26393.0,5044.0,29.0,10.0,74,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22,24478.0,5290.0,401.0,105.0,60.0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
47,1927.0,850.0,148.0,12.0,4.0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,4633.0,755.0,277.0,10.0,1.0,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17,683725.0,290800.0,92251.0,1994.0,838.0,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,408934.0,27294.0,1844.0,229.0,113.0,110,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
35,584711.0,2064.0,797.0,33.0,3.0,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,111704.0,39783.0,3914.0,203.0,98.0,122,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,197907.0,13166.0,1298.0,66.0,8.0,117,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
50,56142.0,27239.0,1540.0,390.0,172.0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,6892.0,708.0,133.0,13.0,4.0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,948074.0,407229.0,46192.0,8336.0,4221.0,126,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
15,405822.0,28618.0,8137.0,189.0,82.0,104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,6804.0,798.0,256.0,10.0,3.0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3004.0,324.0,27.0,8.0,3.0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,3450.0,1185.0,293.0,24.0,0.0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,7381.0,2663.0,317.0,46.0,14.0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,110263.0,44275.0,1558.0,819.0,32.0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,4418.0,141.0,23.0,1.0,0.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,865.0,207.0,55.0,3.0,1.0,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,883.0,319.0,107.0,5.0,2.0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,849403.0,389981.0,95016.0,7389.0,2683.0,113,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,1926.0,423.0,99.0,7.0,2.0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,502371.0,234305.0,6953.0,3912.0,2234.0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,300152.0,123295.0,9016.0,2850.0,822.0,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55,3568.0,209.0,82.0,2.0,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,226762.0,136867.0,30339.0,2444.0,238.0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
56,3303.0,84.0,21.0,1.0,0.0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,7403.0,521.0,88.0,12.0,4.0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,4605.0,996.0,156.0,15.0,2.0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,740285.0,465444.0,1409.0,6930.0,3783.0,117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,776573.0,433912.0,160448.0,3915.0,932.0,92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,8442.0,3497.0,1104.0,25.0,10.0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,510647.0,57685.0,7377.0,599.0,247.0,95,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
24,657060.0,387508.0,137463.0,4675.0,2260.0,89,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
57,8967.0,2260.0,447.0,15.0,2.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,482292.0,132847.0,37442.0,2718.0,1783.0,93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,36207.0,8121.0,1232.0,72.0,16.0,77,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,175049.0,8103.0,754.0,111.0,20.0,72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35,978282.0,343442.0,71437.0,1904.0,874.0,98,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25,491755.0,238571.0,13154.0,1999.0,826.0,71,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
60,5863.0,677.0,28.0,10.0,0.0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,390012.0,141678.0,31382.0,1323.0,183.0,104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,366699.0,158776.0,4120.0,3329.0,1207.0,102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,82519.0,48521.0,835.0,724.0,196.0,59,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
55,6670.0,145.0,54.0,1.0,0.0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,898538.0,237171.0,48097.0,1007.0,410.0,110,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
56,1659.0,212.0,30.0,1.0,0.0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,564030.0,238373.0,40303.0,4706.0,3080.0,116,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
32,986012.0,82979.0,1515.0,1042.0,325.0,83,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
49,2361.0,500.0,87.0,9.0,0.0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,9464.0,3416.0,1162.0,74.0,1.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,9676.0,3109.0,251.0,76.0,2.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,4134.0,1038.0,47.0,11.0,0.0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,8806.0,2637.0,545.0,13.0,5.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,595007.0,329116.0,65864.0,5985.0,1819.0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1871.0,800.0,193.0,3.0,0.0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,481707.0,271557.0,99112.0,5621.0,2888.0,92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16,2019.0,141.0,51.0,3.0,1.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,5177.0,900.0,155.0,20.0,1.0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,727041.0,85259.0,17287.0,1418.0,22.0,89,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
34,196853.0,67722.0,21690.0,408.0,111.0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,426268.0,155933.0,50782.0,3414.0,1935.0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1761.0,132.0,40.0,2.0,0.0,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37,626491.0,246310.0,30509.0,1257.0,214.0,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26,704428.0,190707.0,3649.0,402.0,48.0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1176.0,424.0,101.0,8.0,3.0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2203.0,954.0,232.0,12.0,1.0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,59799.0,29209.0,10553.0,446.0,54.0,97,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49,977635.0,602262.0,116083.0,5007.0,2728.0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,7146.0,1301.0,337.0,2.0,0.0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,777108.0,313087.0,80188.0,4250.0,1871.0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,4567.0,510.0,40.0,9.0,2.0,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,510026.0,202223.0,58906.0,2433.0,1184.0,101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,213480.0,82495.0,4659.0,573.0,113.0,92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31,3795.0,655.0,92.0,6.0,1.0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,595245.0,268891.0,50915.0,1462.0,485.0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,734001.0,278796.0,12223.0,3783.0,147.0,113,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
53,921301.0,164847.0,14212.0,3776.0,2399.0,79,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
35,694903.0,107678.0,15426.0,15.0,9.0,71,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,746580.0,383216.0,59572.0,7926.0,4240.0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,387885.0,196838.0,53279.0,2299.0,346.0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,93449.0,7070.0,185.0,154.0,18.0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,518583.0,291898.0,12424.0,1252.0,192.0,86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1122.0,345.0,31.0,5.0,1.0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,5138.0,242.0,60.0,3.0,1.0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,178180.0,44346.0,17117.0,199.0,16.0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,816264.0,210245.0,53258.0,1252.0,295.0,81,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60,918098.0,320363.0,69486.0,5988.0,2231.0,83,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
48,746639.0,8800.0,237.0,145.0,30.0,97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,4638.0,1822.0,715.0,32.0,5.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,533270.0,72682.0,18579.0,159.0,11.0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48,5454.0,1176.0,326.0,19.0,7.0,57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,274506.0,181794.0,16759.0,514.0,331.0,148,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
30,6440.0,739.0,176.0,11.0,3.0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,718.0,196.0,47.0,2.0,1.0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,2018.0,278.0,29.0,5.0,2.0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,3967.0,344.0,69.0,3.0,1.0,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,7329.0,864.0,88.0,4.0,0.0,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,6709.0,951.0,302.0,23.0,0.0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39,7293.0,1997.0,495.0,48.0,1.0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,150677.0,57395.0,323.0,210.0,23.0,95,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22,2868.0,616.0,214.0,7.0,1.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1401.0,574.0,153.0,5.0,1.0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,428164.0,72046.0,28614.0,1266.0,818.0,71,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29,967.0,167.0,6.0,3.0,1.0,86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,393301.0,13682.0,3444.0,118.0,43.0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,7017.0,1723.0,376.0,33.0,7.0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,740835.0,286064.0,92841.0,3805.0,451.0,97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,217297.0,15474.0,5543.0,22.0,10.0,84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16,411215.0,153919.0,54644.0,54.0,4.0,84,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
